"country","stateProvince","municipality","country.new","stateProvince.new","municipality.new","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer"
"Brazil","Sergipe","Campo do Brito","brazil","sergipe","campo do brito","municipality","brazil_NA_campo brito","brazil_sergipe_campo brito",-10.76685695,-37.50076741,"county"
"Brazil","Sergipe","Canhoba","brazil","sergipe","canhoba","municipality","brazil_NA_canhoba","brazil_sergipe_canhoba",-10.14878933,-37.00151677,"county"
"Brazil","Sergipe","Canindé de São Francisco","brazil","sergipe","caninde de sao francisco","municipality","brazil_NA_caninde sao francisco","brazil_sergipe_caninde sao francisco",-9.712585866,-37.91350912,"county"
"Brazil","Sergipe","Capela","brazil","sergipe","capela","municipality","brazil_NA_capela","brazil_sergipe_capela",-10.46980767,-37.03804386,"county"
"Brazil","Sergipe","Carira","brazil","sergipe","carira","municipality","brazil_NA_carira","brazil_sergipe_carira",-10.36345365,-37.71008225,"county"
"Brazil","Sergipe","Carmópolis","brazil","sergipe","carmopolis","municipality","brazil_NA_carmopolis","brazil_sergipe_carmopolis",-10.66460589,-36.96687772,"county"
"Brazil","Sergipe","Cedro de São João","brazil","sergipe","cedro de sao joao","municipality","brazil_NA_cedro sao joao","brazil_sergipe_cedro sao joao",-10.26783951,-36.90241456,"county"
"Brazil","Sergipe","Cristinápolis","brazil","sergipe","cristinapolis","municipality","brazil_NA_cristinapolis","brazil_sergipe_cristinapolis",-11.4787804,-37.74318424,"county"
"Brazil","Sergipe","Cumbe","brazil","sergipe","cumbe","municipality","brazil_NA_cumbe","brazil_sergipe_cumbe",-10.34860169,-37.19566451,"county"
"Brazil","Sergipe","Divina Pastora","brazil","sergipe","divina pastora","municipality","brazil_NA_divina pastora","brazil_sergipe_divina pastora",-10.67610084,-37.15752728,"county"
"Brazil","Sergipe","Estância","brazil","sergipe","estancia","municipality","brazil_NA_estancia","brazil_sergipe_estancia",-11.24469404,-37.39912279,"county"
"Brazil","Sergipe","Feira Nova","brazil","sergipe","feira nova","municipality","brazil_NA_feira nova","brazil_sergipe_feira nova",-10.28336935,-37.32927181,"county"
"Brazil","Sergipe","Frei Paulo","brazil","sergipe","frei paulo","municipality","brazil_NA_frei paulo","brazil_sergipe_frei paulo",-10.52251204,-37.59033581,"county"
"Brazil","Sergipe","Gararu","brazil","sergipe","gararu","municipality","brazil_NA_gararu","brazil_sergipe_gararu",-10.02731949,-37.20520937,"county"
"Brazil","Sergipe","General Maynard","brazil","sergipe","general maynard","municipality","brazil_NA_general maynard","brazil_sergipe_general maynard",-10.69310893,-36.97063096,"county"
"Brazil","Sergipe","Graccho Cardoso","brazil","sergipe","graccho cardoso","municipality","brazil_NA_graccho cardoso","brazil_sergipe_gracho cardoso",-10.22291842,-37.21860433,"county"
"Brazil","Sergipe","Ilha das Flores","brazil","sergipe","ilha das flores","municipality","brazil_NA_ilha flores","brazil_sergipe_ilha flores",-10.45435666,-36.55316583,"county"
"Brazil","Sergipe","Indiaroba","brazil","sergipe","indiaroba","municipality","brazil_NA_indiaroba","brazil_sergipe_indiaroba",-11.52194153,-37.56652625,"county"
"Brazil","Sergipe","Itabaiana","brazil","sergipe","itabaiana","municipality","brazil_NA_itabaiana","brazil_sergipe_itabaiana",-10.68592102,-37.4218663,"county"
"Brazil","Sergipe","Itabaianinha","brazil","sergipe","itabaianinha","municipality","brazil_NA_itabaianinha","brazil_sergipe_itabaianinha",-11.25922543,-37.77735779,"county"
"Brazil","Sergipe","Itabi","brazil","sergipe","itabi","municipality","brazil_NA_itabi","brazil_sergipe_itabi",-10.10272841,-37.14360678,"county"
"Brazil","Sergipe","Itaporanga D'ajuda","brazil","sergipe","itaporanga d'ajuda","municipality","brazil_NA_itaporanga ajuda","brazil_sergipe_itaporanga ajuda",-11.05758775,-37.31825536,"county"
"Brazil","Sergipe","Japaratuba","brazil","sergipe","japaratuba","municipality","brazil_NA_japaratuba","brazil_sergipe_japaratuba",-10.55307258,-36.90434194,"county"
"Brazil","Sergipe","Japoatã","brazil","sergipe","japoata","municipality","brazil_NA_japoata","brazil_sergipe_japoata",-10.43555619,-36.78790353,"county"
"Brazil","Sergipe","Lagarto","brazil","sergipe","lagarto","municipality","brazil_NA_lagarto","brazil_sergipe_lagarto",-10.90172488,-37.66538451,"county"
"Brazil","Sergipe","Laranjeiras","brazil","sergipe","laranjeiras","municipality","brazil_NA_laranjeiras","brazil_sergipe_laranjeiras",-10.80501307,-37.18619707,"county"
"Brazil","Sergipe","Macambira","brazil","sergipe","macambira","municipality","brazil_NA_macambira","brazil_sergipe_macambira",-10.65975723,-37.59702925,"county"
"Brazil","Sergipe","Malhada dos Bois","brazil","sergipe","malhada dos bois","municipality","brazil_NA_malhada bois","brazil_sergipe_malhada bois",-10.32782619,-36.94536764,"county"
"Brazil","Sergipe","Malhador","brazil","sergipe","malhador","municipality","brazil_NA_malhador","brazil_sergipe_malhador",-10.67349491,-37.28855893,"county"
"Brazil","Sergipe","Maruim","brazil","sergipe","maruim","municipality","brazil_NA_maruim","brazil_sergipe_maruim",-10.73141125,-37.10585747,"county"
"Brazil","Sergipe","Moita Bonita","brazil","sergipe","moita bonita","municipality","brazil_NA_moita bonita","brazil_sergipe_moita bonita",-10.59431856,-37.34094723,"county"
"Brazil","Sergipe","Monte Alegre de Sergipe","brazil","sergipe","monte alegre de sergipe","municipality","brazil_NA_monte alegre sergipe","brazil_sergipe_monte alegre sergipe",-10.06450752,-37.62546774,"county"
"Brazil","Sergipe","Muribeca","brazil","sergipe","muribeca","municipality","brazil_NA_muribeca","brazil_sergipe_muribeca",-10.3840743,-36.96026624,"county"
"Brazil","Sergipe","Neópolis","brazil","sergipe","neopolis","municipality","brazil_NA_neopolis","brazil_sergipe_neopolis",-10.34823284,-36.66002774,"county"
"Brazil","Sergipe","Nossa Senhora Aparecida","brazil","sergipe","nossa senhora aparecida","municipality","brazil_NA_nossa senhora aparecida","brazil_sergipe_nossa senhora aparecida",-10.35816306,-37.50493344,"county"
"Brazil","Sergipe","Nossa Senhora da Glória","brazil","sergipe","nossa senhora da gloria","municipality","brazil_NA_nossa senhora gloria","brazil_sergipe_nossa senhora gloria",-10.17781909,-37.52769607,"county"
"Brazil","Sergipe","Nossa Senhora das Dores","brazil","sergipe","nossa senhora das dores","municipality","brazil_NA_nossa senhora dores","brazil_sergipe_nossa senhora dores",-10.46774627,-37.24114121,"county"
"Brazil","Sergipe","Nossa Senhora de Lourdes","brazil","sergipe","nossa senhora de lourdes","municipality","brazil_NA_nossa senhora lourdes","brazil_sergipe_nossa senhora lourdes",-10.07753161,-37.01607795,"county"
"Brazil","Sergipe","Nossa Senhora do Socorro","brazil","sergipe","nossa senhora do socorro","municipality","brazil_NA_nossa senhora socorro","brazil_sergipe_nossa senhora socorro",-10.86468214,-37.14685013,"county"
"Brazil","Sergipe","Pacatuba","brazil","sergipe","pacatuba","municipality","brazil_NA_pacatuba","brazil_sergipe_pacatuba",-10.51584913,-36.64749224,"county"
"Brazil","Sergipe","Pedra Mole","brazil","sergipe","pedra mole","municipality","brazil_NA_pedra mole","brazil_sergipe_pedra mole",-10.62475856,-37.68000342,"county"
"Brazil","Sergipe","Pedrinhas","brazil","sergipe","pedrinhas","municipality","brazil_NA_pedrinhas","brazil_sergipe_pedrinhas",-11.20529817,-37.65858677,"county"
"Brazil","Sergipe","Pinhão","brazil","sergipe","pinhao","municipality","brazil_NA_pinhao","brazil_sergipe_pinhao",-10.56331744,-37.75819872,"county"
"Brazil","Sergipe","Pirambu","brazil","sergipe","pirambu","municipality","brazil_NA_pirambu","brazil_sergipe_pirambu",-10.65235501,-36.80182426,"county"
"Brazil","Sergipe","Poço Redondo","brazil","sergipe","poco redondo","municipality","brazil_NA_poco redondo","brazil_sergipe_poco redondo",-9.848591395,-37.71119609,"county"
"Brazil","Sergipe","Poço Verde","brazil","sergipe","poco verde","municipality","brazil_NA_poco verde","brazil_sergipe_poco verde",-10.80141349,-38.13334867,"county"
"Brazil","Sergipe","Porto da Folha","brazil","sergipe","porto da folha","municipality","brazil_NA_porto folha","brazil_sergipe_porto folha",-9.916460228,-37.42921285,"county"
"Brazil","Sergipe","Propriá","brazil","sergipe","propria","municipality","brazil_NA_propria","brazil_sergipe_propria",-10.24629385,-36.80928297,"county"
"Brazil","Sergipe","Riachão do Dantas","brazil","sergipe","riachao do dantas","municipality","brazil_NA_riachao dantas","brazil_sergipe_riachao dantas",-11.03361356,-37.80183637,"county"
"Brazil","Sergipe","Riachuelo","brazil","sergipe","riachuelo","municipality","brazil_NA_riachuelo","brazil_sergipe_riachuelo",-10.73106561,-37.22601681,"county"
"Brazil","Sergipe","Ribeirópolis","brazil","sergipe","ribeiropolis","municipality","brazil_NA_ribeiropolis","brazil_sergipe_ribeiropolis",-10.50442712,-37.42890633,"county"
"Brazil","Sergipe","Rosário do Catete","brazil","sergipe","rosario do catete","municipality","brazil_NA_rosario catete","brazil_sergipe_rosario catete",-10.68307075,-37.03586084,"county"
"Brazil","Sergipe","Salgado","brazil","sergipe","salgado","municipality","brazil_NA_salgado","brazil_sergipe_salgado",-11.06316295,-37.48056222,"county"
"Brazil","Sergipe","Santa Luzia do Itanhy","brazil","sergipe","santa luzia do itanhy","municipality","brazil_NA_santa luzia itanhy","brazil_sergipe_santa luzia itanhy",-11.36122109,-37.50910772,"county"
"Brazil","Sergipe","Santana do São Francisco","brazil","sergipe","santana do sao francisco","municipality","brazil_NA_santana sao francisco","brazil_sergipe_santana sao francisco",-10.28729459,-36.63552344,"county"
"Brazil","Sergipe","Santa Rosa de Lima","brazil","sergipe","santa rosa de lima","municipality","brazil_NA_santa rosa lima","brazil_sergipe_santa rosa lima",-10.63248358,-37.23718671,"county"
"Brazil","Sergipe","Santo Amaro das Brotas","brazil","sergipe","santo amaro das brotas","municipality","brazil_NA_santo amaro brotas","brazil_sergipe_santo amaro brotas",-10.77391562,-36.9826691,"county"
"Brazil","Sergipe","São Cristóvão","brazil","sergipe","sao cristovao","municipality","brazil_NA_sao cristovao","brazil_sergipe_sao cristovao",-10.96318449,-37.22078656,"county"
"Brazil","Sergipe","São Domingos","brazil","sergipe","sao domingos","municipality","brazil_NA_sao domingos","brazil_sergipe_sao domingos",-10.78210859,-37.57515265,"county"
"Brazil","Sergipe","São Francisco","brazil","sergipe","sao francisco","municipality","brazil_NA_sao francisco","brazil_sergipe_sao francisco",-10.33691757,-36.86899473,"county"
"Brazil","Sergipe","São Miguel do Aleixo","brazil","sergipe","sao miguel do aleixo","municipality","brazil_NA_sao miguel aleixo","brazil_sergipe_sao miguel aleixo",-10.39946133,-37.36382188,"county"
"Brazil","Sergipe","Simão Dias","brazil","sergipe","simao dias","municipality","brazil_NA_simao dias","brazil_sergipe_simao dias",-10.75397334,-37.82835201,"county"
"Brazil","Sergipe","Siriri","brazil","sergipe","siriri","municipality","brazil_NA_siriri","brazil_sergipe_siriri",-10.57378638,-37.12604388,"county"
"Brazil","Sergipe","Telha","brazil","sergipe","telha","municipality","brazil_NA_telha","brazil_sergipe_telha",-10.19181196,-36.88840574,"county"
"Brazil","Sergipe","Tobias Barreto","brazil","sergipe","tobias barreto","municipality","brazil_NA_tobias barreto","brazil_sergipe_tobias barreto",-11.04071225,-38.00444855,"county"
"Brazil","Sergipe","Tomar do Geru","brazil","sergipe","tomar do geru","municipality","brazil_NA_tomar geru","brazil_sergipe_tomar geru",-11.35944173,-37.88165159,"county"
"Brazil","Sergipe","Umbaúba","brazil","sergipe","umbauba","municipality","brazil_NA_umbauba","brazil_sergipe_umbauba",-11.39913335,-37.66272205,"county"
"Brazil","Bahia","Abaíra","brazil","bahia","abaira","municipality","brazil_NA_abaira","brazil_bahia_abaira",-13.28727065,-41.73142106,"county"
"Brazil","Bahia","Abaré","brazil","bahia","abare","municipality","brazil_NA_abare","brazil_bahia_abare",-8.83232581,-39.3315515,"county"
"Brazil","Bahia","Acajutiba","brazil","bahia","acajutiba","municipality","brazil_NA_acajutiba","brazil_bahia_acajutiba",-11.6406339,-38.01997468,"county"
"Brazil","Bahia","Adustina","brazil","bahia","adustina","municipality","brazil_NA_adustina","brazil_bahia_adustina",-10.55662919,-38.03890237,"county"
"Brazil","Bahia","Água Fria","brazil","bahia","agua fria","municipality","brazil_NA_agua fria","brazil_bahia_agua fria",-11.82792455,-38.70522035,"county"
"Brazil","Bahia","Érico Cardoso","brazil","bahia","erico cardoso","municipality","brazil_NA_erico cardoso","brazil_bahia_erico cardoso",-13.41291779,-42.06264319,"county"
"Brazil","Bahia","Aiquara","brazil","bahia","aiquara","municipality","brazil_NA_aiquara","brazil_bahia_aiquara",-14.0946651,-39.8910653,"county"
"Brazil","Bahia","Alagoinhas","brazil","bahia","alagoinhas","municipality","brazil_NA_alagoinhas","brazil_bahia_alagoinhas",-12.10175137,-38.39473443,"county"
"Brazil","Bahia","Alcobaça","brazil","bahia","alcobaca","municipality","brazil_NA_alcobaca","brazil_bahia_alcobaca",-17.47346673,-39.40520117,"county"
"Brazil","Bahia","Almadina","brazil","bahia","almadina","municipality","brazil_NA_almadina","brazil_bahia_almadina",-14.70154824,-39.66280326,"county"
"Brazil","Bahia","Amargosa","brazil","bahia","amargosa","municipality","brazil_NA_amargosa","brazil_bahia_amargosa",-13.03768776,-39.63446448,"county"
"Brazil","Bahia","Amélia Rodrigues","brazil","bahia","amelia rodrigues","municipality","brazil_NA_amelia rodrigues","brazil_bahia_amelia rodrigues",-12.4183207,-38.7200305,"county"
"Brazil","Bahia","América Dourada","brazil","bahia","america dourada","municipality","brazil_NA_america dourada","brazil_bahia_america dourada",-11.4331297,-41.54180264,"county"
"Brazil","Bahia","Anagé","brazil","bahia","anage","municipality","brazil_NA_anage","brazil_bahia_anage",-14.58978412,-40.92835129,"county"
"Brazil","Bahia","Andaraí","brazil","bahia","andarai","municipality","brazil_NA_andarai","brazil_bahia_andarai",-12.75956183,-41.19498427,"county"
"Brazil","Bahia","Andorinha","brazil","bahia","andorinha","municipality","brazil_NA_andorinha","brazil_bahia_andorinha",-10.29618652,-39.89334581,"county"
"Brazil","Bahia","Angical","brazil","bahia","angical","municipality","brazil_NA_angical","brazil_bahia_angical",-12.00082021,-44.627172,"county"
"Brazil","Bahia","Anguera","brazil","bahia","anguera","municipality","brazil_NA_anguera","brazil_bahia_anguera",-12.17670143,-39.20076405,"county"
"Brazil","Bahia","Antas","brazil","bahia","antas","municipality","brazil_NA_antas","brazil_bahia_antas",-10.398787,-38.29936102,"county"
"Brazil","Bahia","Antônio Cardoso","brazil","bahia","antonio cardoso","municipality","brazil_NA_antonio cardoso","brazil_bahia_antonio cardoso",-12.38005919,-39.14831323,"county"
"Brazil","Bahia","Antônio Gonçalves","brazil","bahia","antonio goncalves","municipality","brazil_NA_antonio goncalves","brazil_bahia_antonio goncalves",-10.566684,-40.289253,"county"
"Brazil","Bahia","Aporá","brazil","bahia","apora","municipality","brazil_NA_apora","brazil_bahia_apora",-11.71851767,-38.19828057,"county"
"Brazil","Bahia","Apuarema","brazil","bahia","apuarema","municipality","brazil_NA_apuarema","brazil_bahia_apuarema",-13.82494587,-39.73555631,"county"
"Brazil","Bahia","Aracatu","brazil","bahia","aracatu","municipality","brazil_NA_aracatu","brazil_bahia_aracatu",-14.36495653,-41.37540012,"county"
"Brazil","Bahia","Araçás","brazil","bahia","aracas","municipality","brazil_NA_aracas","brazil_bahia_aracas",-12.16984373,-38.21786843,"county"
"Brazil","Bahia","Araci","brazil","bahia","araci","municipality","brazil_NA_araci","brazil_bahia_araci",-11.21432084,-39.07399346,"county"
"Brazil","Bahia","Aramari","brazil","bahia","aramari","municipality","brazil_NA_aramari","brazil_bahia_aramari",-12.05073141,-38.52749569,"county"
"Brazil","Bahia","Arataca","brazil","bahia","arataca","municipality","brazil_NA_arataca","brazil_bahia_arataca",-15.23576307,-39.41827135,"county"
"Brazil","Bahia","Aratuípe","brazil","bahia","aratuipe","municipality","brazil_NA_aratuipe","brazil_bahia_aratuipe",-13.08690141,-39.08046161,"county"
"Brazil","Bahia","Aurelino Leal","brazil","bahia","aurelino leal","municipality","brazil_NA_aurelino leal","brazil_bahia_aurelino leal",-14.36139123,-39.48135938,"county"
"Brazil","Bahia","Baianópolis","brazil","bahia","baianopolis","municipality","brazil_NA_baianopolis","brazil_bahia_baianopolis",-12.66427054,-44.44522122,"county"
"Brazil","Bahia","Baixa Grande","brazil","bahia","baixa grande","municipality","brazil_NA_baixa grande","brazil_bahia_baixa grande",-11.96430761,-40.15422285,"county"
"Brazil","Bahia","Banzaê","brazil","bahia","banzae","municipality","brazil_NA_banzae","brazil_bahia_banzae",-10.61979583,-38.6274851,"county"
"Brazil","Bahia","Barra","brazil","bahia","barra","municipality","brazil_NA_barra","brazil_bahia_barra",-11.00749899,-43.36834666,"county"
"Brazil","Bahia","Barra da Estiva","brazil","bahia","barra da estiva","municipality","brazil_NA_barra estiva","brazil_bahia_barra estiva",-13.64398123,-41.14493997,"county"
