order,source,status,country_code,state_code,county_code,code,NAME_0,NAME_1,NAME_2,NAME_3,NAME_4,loc,loc.correct,latitude.gazetteer,longitude.gazetteer
43642,gbif_splink,55,,,,,Brazil,São Paulo,pico do jaragua ( 5 ) | pirituba ( 1 ),pico de jaragua 25 km nw from sao paulo city ( 21 ) | pico do jaragua ( 10 ) | pico de jaragua 25km nw from sao paulo city ( 8 ) | pico de jaragua ( 2 ) | pico de jaragua 25 km nw fom sao paulo city ( 2 ) | pico de jaragua near sao paulo ( 2 ),,brazil_sao paulo_pico jaragua,,,
43644,gbif_splink,55,,,,,Brazil,São Paulo,São José do Barreiro,serra da bocaina estrada para a fazenda pinheirinho ( 16 ) | serra da bocaina estrada para a fazenda pinheirinho a 1200 da entrada ( 8 ) | serra da bocaina estrada para a fazenda pinheirinho a 1200m da entrada ( 7 ) | serra da bocaina estrada para a fazenda pinheirinho a 1200 m da entrada&nf;campo umido ( 3 ) | serra da bocaina estrada para a fazenda do pinheirinho a 1200m da entrada ( 2 ) | serra da bocaina estrada para a fazenda pinheirinho a 1200 da entrada campo umido populacao densa ( 2 ),,"brazil_sao paulo_sao jose barreiro_serra bocaina, estrada para a fazenda pinheirinho",,-22.695324,-44.60805533
43646,gbif_reflora_splink,55,,,,,Brazil,São Paulo,São Paulo,mpio sao paulo pq est fontes ipiranga ( 6 ) | mpio sao paulo pq est fontes do ipiranga ( 5 ) | pq do estado ( 5 ) | mpio sao paulo pq do estado inst botanica ( 3 ) | pq do estado de sao paulo ( 2 ) | pq est da serra do mar - nucleo curucutu trilha da captacao de agua mata ( 2 ),,brazil_sao paulo_sao paulo_pq,,-23.65967629,-46.61754687
43645,gbif_reflora_splink,55,,,,,Brazil,São Paulo,São Paulo,parque vila do rodeio ( 34 ) | parque vila do rodeio trilha ( 9 ) | parque vila do rodeio campo antropizado com braquiaria e arvores isoladas ( 4 ) | parque vila do rodeio area de jardim proximo a guarita ( 2 ) | parque vila do rodeio cidade tiradentes zona leste de sao paulo ( 2 ) | distrito cidade tiradentes parque vila do rodeio ( 1 ),,brazil_sao paulo_sao paulo_parque vila rodeio,,-23.58519075,-46.59504457
43647,gbif_splink,55,,,,,Brazil,São Paulo,Ubatuba,estrada do farol ( 41 ) | ponta grossa estrada do farol arredores do farol ca 30 m/sm capoeira e mata baixa alterada ( 4 ) | ponta grossa estrada do farol entre a praia do tenorio e o farol a 15 km da caixa d'agua da sabesp ( 4 ) | ponta grossa estrada do farol entre a praia do tenorio e o farol a 15km da caixa d'agua da sabesp capoeira ( 4 ) | ponta grossa estrada do farol arredores do farol ( 2 ),,brazil_sao paulo_ubatuba_estrada farol,,-23.43921822,-45.05732504
43641,gbif_splink,55,,,,,Brazil,São Paulo,,"parque do estado (on old maps ""parque de agua funda"") grounds of the instituto de botanica ca 10 km s and ca l km e of center of sao paulo (praca da se) ( 3 ) | parque do estado (on old maps ""parque de agua funda"") grounds of the instituti de botanica ca 10 km south and 08-1 km east of center of sao paulo (praca da se) reddish soil on dry slopes ( 2 ) | parque do estado (on old maps ""parque de agua funda"") grounds of the instituto de botanica 102 km south and 22 km east of center of sao paulo (praca da se) at edge of open marsh in tall secondary forest in semishade of trees ( 2 ) | parque do estado (on old maps ""parque de agua funda"") grounds of the instituto de botanica 97 km south and 09 km east of the center of sao paulo ( 2 ) | parque do estado (on old maps ""parque de agua funda"") grounds of the instituto de botanica 98 km south and 08 km east of sao paulo (praca da se) weed in rose garden by buildings soil red sandy clay ( 2 ) | parque do estado (on old maps ""parque de agua funda"") grounds of the instituto de botanica 99 km south and 11 km east of center of sao paulo (praca da se) ( 2 )",,"brazil_sao paulo_parque estado_parque estado, on old maps ""parque agua funda""",,,
43650,gbif,54,,,,,Brazil,São Paulo,Botucatu,fazenda lageado unesp - area experimental do departamento de horticultura pertecente ao grupo timbo de agroecologia ( 41 ) | fazenda lageado unesp - area experimental do departamento de horticultura ( 11 ) | fazenda lageado unesp ( 1 ) | fazenda lageado unesp - pomar horticultura ( 1 ),,brazil_sao paulo_botucatu_fazenda lageado unesp,,-22.84728841,-48.42945626
43651,gbif_splink,54,,,,,Brazil,São Paulo,Botucatu,jardim botanico da faculdade de ciencias medicas e biologicas de botucatu,,brazil_sao paulo_botucatu_jardim botanico faculdade ciencias medicas e biologicas botucatu,brazil_sao paulo_botucatu_campus unesp,-22.88679629,-48.49899528
43652,gbif_splink,54,,,,,Brazil,São Paulo,Campo Limpo Paulista,estancia figueira branca ( 21 ) | estancia figueira branca rua das palmeiras ( 15 ) | estancia figueira branca r das palmeiras ( 10 ) | estancia figueira branca - rio das palme ( 1 ) | estancia figueira branca cultivada ( 1 ) | estancia figueira branca mata de eucalyptus rua das palmeiras ( 1 ),,brazil_sao paulo_campo limpo paulista_estancia figueira branca,,-23.20256473,-46.78120368
43654,gbif_splink,54,,,,,Brazil,São Paulo,Pereira Barreto ( 24 ) | São Paulo ( 4 ) | Andradina ( 2 ) | ilha seca ( 2 ),ilha seca fazenda guanabara ( 42 ) | fazenda guanabara ( 2 ) | ilha seca fazenda guanabara - cultivada no jardim botanico ( 2 ) | ilha seca fazenda guanabara - cultivada no jardim botanico de sao paulo fl 21/x/1936 ( 2 ) | ilha seca - fazenda guanabara ( 1 ) | ilha seca fazenda guanabara cultivada no jardim botanico ( 1 ),,brazil_sao paulo_ilha seca,,-21.04734363,-50.46152004
43662,gbif_splink,54,,,,,Brazil,São Paulo,Ribeirão Grande,trilha da cacadinha com inicio na estrada do carmo parque estadual intervales vegetacao secundaria de floresta ombrofila densa alto montana com intensa exploracao de palmito e madeira ( 18 ) | trilha da cacadinha com inicio na estrada do carmo parque estadual intervales vegetacao secundaria de floresta ombrofila densa alto montana ( 15 ) | trilha da cacadinha com inicio na estrada do carmo parque estadual intervales ( 8 ) | trilha cacadinha com inicio na estrada do carmo parque estadual intervales ( 2 ) | trilha da cacadinha com inicio na estrada do carmo 780 m alt parque estadual intervales ( 2 ) | trilha da cacadinha com inicio na estrada do carmo parque estadual intervales vegetalcao secundaria de floresta ombrofila densa alto montana com intensa exploracao de palmito e madeira ( 2 ),,brazil_sao paulo_trilha cacadinha,,-24.266667,-48.416667
43655,gbif_splink,54,,,,,Brazil,São Paulo,São José do Barreiro ( 41 ) | São Paulo ( 12 ) | serra da bocaina ( 1 ),municipio sao jose do barreiro road from sao jose do barreiro (sp-221) to the entrance of parque nacional serra da bocaina between km 24 and km 27 ( 24 ) | municipio de sao jose do barreiro serra da bocaina ( 4 ) | mun sao jose do barreiro na zona de amortecimento do parna serra da bocaina na trilha que se inicia proxima a pousada campos da bocaina em direcao a pedra da bacia (ou pedra alta) antes do mirante ( 3 ) | municipio de sao jose do barreiro serra da bocaina mata de altitude ( 3 ) | municipio de sao jose do barreiro serra de bocaina ( 3 ) | mun sao jose do barreiro parque nacional da serra da bocaina parque nacional da serra da bocaina ( 2 ),,brazil_sao paulo_municipio sao jose barreiro,,-22.72097206,-44.61224324
43660,gbif,54,,,,,Brazil,São Paulo,São Luís do Paraitinga,parque estadual ( 29 ) | parque estadual floresta ombrofila densa montana ( 24 ) | parque estadual floresta ombrofila densa montana -999 msm ( 1 ),,brazil_sao paulo_sao luiz paraitinga_parque estadual,,,
43661,gbif_splink,54,,,,,Brazil,São Paulo,São Paulo,jardim tapera - projeto alagado (ngd-sul/svma) ( 42 ) | jardim tapera ( 9 ) | jardim tapera - projeto alagado ( 1 ) | jardim tapera - projeto alagado (ngd - sul/ svma) ( 1 ) | jardim tapera - projeto alagado (ngd-sul/svma) zona sul da cidade de sao paulo ( 1 ),,brazil_sao paulo_sao paulo_jardim tapera,,-23.55513974,-46.64086205
43653,gbif_splink,54,,,,,Brazil,São Paulo,São Paulo ( 21 ) | Panorama ( 13 ),fazenda colonial estrada de panorama a campinal ( 42 ) | fazenda colonial estrada de panorama a campinal mata ( 3 ) | fazenda colonial estrada de panorama a campinal 21°30'169's 51°54'25'w 290 m de altitude ( 2 ) | fazenda colonial estrada de panorama a campinal estado de sao paulo ( 2 ) | fazenda colonial estrada panorama-campinal mata ( 2 ) | fazenda colonial (panorama a campinal - estrada) estrada) panorama a campinal ( 1 ),,brazil_sao paulo_fazenda colonial,,-21.7081081,-51.3792497
43663,gbif_splink,54,,,,,Brazil,São Paulo,Ubatuba,pesm nucleo picinguaba casa da farinha trilha do corisco ( 41 ) | nucleo santa virginia pesm vargem grande ( 3 ) | nucleo santa virginia pesm cac salto grande ( 2 ) | pesm - nucleo picinguaba centro de visitantes ( 2 ) | pesm nucleo picinguaba ( 2 ) | nucleo picinguaba pesm proximo a vila ( 1 ),,brazil_sao paulo_ubatuba_parque estaduals,,-23.35514838,-44.87106571
43664,gbif,54,,,,,Brazil,São Paulo,Vinhedo,fazenda rio da prata ( 32 ) | faz rio da prata ( 20 ) | ca 590 m altitfazenda rio da prata ( 1 ) | ca 590m altit fazenda rio da prata ( 1 ),,brazil_sao paulo_vinhedo_fazenda rio prata,,-23.03192963,-46.96807037
43656,gbif_splink,54,,,,,Brazil,São Paulo,,portal de igarata: north from km 13 of dom pedro highway el dash property and adjacent forest remnant interior foothills of serra do mar ( 51 ) | portal de igarata n from km 13 of dom pedro highway el dash property and adjacent forest interior foothills of serra do mar ( 1 ) | portal de igarata n from km 13 of dom pedro highway el dash property and adjacent forest remnant alt ca800m ( 1 ) | portal de igarata n from km 13 of dom pedro highway el dash property and adjacent forest remnant interior foothills of serra do mar ( 1 ),,brazil_sao paulo_portal igarata,,,
43657,gbif_splink,54,,,,,Brazil,São Paulo,,portal de igarata: north from km 13 of dom pedro highway el dash property and adjacent forest remnant interior foothills of serra do mar ( 51 ) | portal de igarata n from km 13 of dom pedro highway el dash property and adjacent forest interior foothills of serra do mar ( 1 ) | portal de igarata n from km 13 of dom pedro highway el dash property and adjacent forest remnant alt ca800m ( 1 ) | portal de igarata n from km 13 of dom pedro highway el dash property and adjacent forest remnant interior foothills of serra do mar ( 1 ),,brazil_sao paulo_portal igarata_portal igarata,,,
43658,gbif_splink,54,,,,,Brazil,São Paulo,,reserva do instituto de botanica de sao paulo ( 34 ) | reserva do instituto de botanica de sao paulo capoeira de terra firme ( 17 ) | reserva do instituto de botanica de sao paulo capoeira de terra firme argilosa relevo ondulado ( 1 ) | reserva do instituto de botanica de sao paulo capoeira de terra firme argiloso relevo ondulado ( 1 ) | reserva do instituto de botanica do sao paulo ( 1 ),,brazil_sao paulo_reserva instituto botanica sao paulo,,,
43659,gbif_splink,54,,,,,Brazil,São Paulo,,reserva do instituto de botanica de sao paulo ( 34 ) | reserva do instituto de botanica de sao paulo capoeira de terra firme ( 17 ) | reserva do instituto de botanica de sao paulo capoeira de terra firme argilosa relevo ondulado ( 1 ) | reserva do instituto de botanica de sao paulo capoeira de terra firme argiloso relevo ondulado ( 1 ) | reserva do instituto de botanica do sao paulo ( 1 ),,brazil_sao paulo_reserva instituto botanica sao paulo_reserva instituto botanica sao paulo,,,
43648,reflora,54,,,,,Brazil,,monte pascoal ( 7 ),parque nacional de monte pascoal on the nw side of monte pascoal ( 38 ) | parque nacional de monte pascoal ( 5 ) | parque nacional de monte pascoal on the nw of monte pascoal at low altitude ( 3 ) | parque nacional de monte pascoal on the nw side of monte pascoal at low altitude ( 2 ) | coastal zone parque nacional de monte pascoal ( 1 ) | parque nacional de monte pascoal on nw side of monte pascoal low altitude ( 1 ),,brazil_NA_NA_parque nacional monte pascoal,,,
43649,reflora,54,,,,,Brazil,,uru uca ( 48 ),distrito de serra grande 35km na estrada serra grande-itacar ( 6 ) | distrito de serra grande 73km na estrada serra grande-itacar  fazenda lagoa do conjunto fazenda santa cruz ( 5 ) | distrito de serra grande 73 km na estrada serra grande - itacar  fazenda lagoa do conjunto fazenda santa cruz ( 2 ) | distrito de serra grande 73 km na estrada serra grande/itacar  fazenda lagoa do conjunto fazenda santa cruz ( 2 ) | distrito de serra grande estrada ilh us/serra grande ( 2 ) | escola m dia de agropecu ria da regi o cacaueira reserva greg rio bondar ( 2 ),,brazil_NA_uru uca,,,
43668,gbif_splink,53,,,,,Brazil,São Paulo,Agudos,fazenda da cia e cervejaria brahma ( 47 ) | fazenda cia e cervejaria brahma ( 2 ) | fazenda da cia e cervejaria brahma cerrado ( 2 ) | faz cia e cervejaria brahma ( 1 ) | fazenda cia e cervejaria brahma margem do ribeirao do pelintra ( 1 ),,brazil_sao paulo_agudos_fazenda cia e cervejaria brahma,,-22.45999908,-48.97999954
43669,gbif,53,,,,,Brazil,São Paulo,Bananal,parna serra da bocaina trilha para cahoeira do bracui ( 29 ) | parna serra da bocaina trilha do frade ( 24 ),,brazil_sao paulo_bananal_parna serra bocaina,,,
43670,gbif_splink,53,,,,,Brazil,São Paulo,Barra do Turvo,"estrada de acesso a barra do turvo ( 46 ) | barra do turvo estrada de acesso a barra do turvo ( 2 ) | estrada acesso a barra do turvo ( 1 ) | estrada de acesso a barra de turvo ( 1 ) | estrada de acesso a barra do turvo beira de mata ( 1 ) | estrada de acesso a barra do turvo proximo a uma mata em sub-bosque s24°47'37"""" w48°28'17"""" ( 1 )",,brazil_sao paulo_barra turvo_estrada acesso a barra turvo,,-24.79173138,-48.4722883
43672,gbif_splink,53,,,,,Brazil,São Paulo,Bofete,fazenda quilombaria ( 45 ) | fazenda quilombaria mata ciliar adjacente ao corrego do quilombo ( 7 ) | fazenda quilombaria mata ciliar adjacen ( 1 ),,brazil_sao paulo_bofete_fazenda quilombaria,,-23.131389,-48.3
43673,gbif_splink,53,,,,,Brazil,São Paulo,Boracéia,estacao experimental ( 52 ) | estacao experimental herb inst agr campinas 5997 ( 1 ),,brazil_sao paulo_boraceia_estacao experimental,,-22.19059143,-48.77150691
43677,gbif,53,,,,,Brazil,São Paulo,Brotas ( 34 ),estacao ecologica de itirapina caminho estrada de ferro-ponte do ribeirao do lobo distante 230 m da referida ponte ( 20 ) | estacao ecologica de itirapina ( 18 ) | estacao ecologica de itirapina caminho estrada de ferro-ponte do ribeirao do lobo apos a referida ponte ( 2 ) | estacao ecologica de itirapina caminho estrada de ferro-ponte do ribeirao do lobo distante 230m da referia ponte ( 2 ) | estacao ecologica de itirapina lagoa da ponte caminho estrada de ferro-ponte do ribeirao do lobo distante 230m da ponte do ribeirao do lobo ( 2 ) | estacao ecologica de itirapina - if ( 1 ),,brazil_sao paulo_estacao ecologica itirapina,,-22.22305595,-47.903333
43680,gbif,53,,,,,Brazil,São Paulo,Cananéia ( 48 ) | estrada pariquera-acu ( 2 ),estrada pariquera-acu 4km estrada de terra ( 10 ) | estrada pariquera-acu 4 km estrada de terra ( 8 ) | estrada pariquera-acu - cananeia transicao de restinga e mata de encosta ( 3 ) | estrada pariquera-acu - cananeia (via ponte) km 3 a 19 km de pariquera-acu beira de estrada ( 2 ) | estrada pariquera-acu 4 km da estrada de terra ( 2 ) | estrada pariquera-acu 4 km de estrada de terra ( 2 ),,brazil_sao paulo_estrada pariquera acu,,-24.8791463,-47.85437473
43674,gbif_splink,53,,,,,Brazil,São Paulo,Caraguatatuba,caraguatatuba serra do mar br-sp br ( 41 ) | caraguatatuba - salesopolis serra do juqueri-quere ( 5 ) | caraguatatuba mata do manque ( 2 ) | caraguatatuba praia martins de sa entre moitas baixas de restinga ( 2 ) | caraguatatuba - paraibuna alto da serra ( 1 ) | caraguatatuba serra do mar ( 1 ),,brazil_sao paulo_caraguatatuba_caraguatatuba,,-23.71216117,-45.56621638
43675,gbif_splink,53,,,,,Brazil,São Paulo,Cássia dos Coqueiros,sitio ns do carmo bairro delicia ( 21 ) | sitio n s do carmo biarro delicia ( 17 ) | sitio n s do carmo bairro delicia ( 6 ) | sitio ns do carmo biarro delicia ( 3 ) | sitio n sra do carmo bairro delicia ( 2 ) | sitio n s do carmo ( 1 ),,brazil_sao paulo_cassia coqueiros_sitio n,,-21.2809186,-47.16829253
43676,gbif_splink,53,,,,,Brazil,São Paulo,Corumbataí,cerrado de corumbatai ( 52 ) | cerrado do corumbatai ( 1 ),,brazil_sao paulo_corumbatai_cerrado corumbatai,,-22.2215275,-47.6215275
43681,gbif_splink,53,,,,,Brazil,São Paulo,Guariba,fazenda morumbi ( 23 ) | fazenda morumbi margem esquerda do rio mogi-guacu ( 4 ) | fazenda morumbi perto do corrego bonfim ( 2 ) | guariba fazenda morumbi ( 2 ) | faz morumbi marg esq do rio mogi-guacu ( 1 ) | faz morumbi margem esquerda do rio mogi guacu ( 1 ),,brazil_sao paulo_guariba_fazenda morumbi,,-21.36231411,-48.22147629
43682,gbif,53,,,,,Brazil,São Paulo,Ibiúna,morro agua do tamanduazinho proximo a represa da fumaca ( 24 ) | morro agua do tamanduazinho prox a represa da fumaca ( 23 ) | morro agua do tamanduazinho proximo a represa da cachoeira da fumaca ( 4 ) | morro agua tamanduazinho proximo a represa da fumaca ( 2 ),,brazil_sao paulo_ibiuna_morro agua tamanduazinho,,,
43683,gbif_reflora_splink,53,,,,,Brazil,São Paulo,Ilhabela,estrada entre a vila de ilhabela e a praia de castelhanos ( 37 ) | ilha de sao sebastiao estrada entre a vila de ilhabela e a praia de castelhanos ( 11 ) | ilha de sao sebastiao estrada entre a vila de ilhabela e a praia de castelhanos trilha para a cachoeira da agua branca ( 2 ) | ilha de sao sebastiao estrada entre a vila de ilhabela e a praia de castelhanos; trilha para a cachoeira da agua branca; area de capoeira com clareiras ( 2 ) | ilhabela ilha de sao sebastiao estrada entre a vila de ilhabela e a praia de castelhanos ( 1 ),,brazil_sao paulo_ilhabela_estrada entre a vila ilhabela e a praia castelhanos,,-23.77,-45.349998
43684,gbif_splink,53,,,,,Brazil,São Paulo,Iperó,estrada para a pedreira em direcao a bacaetava ( 35 ) | estrada para a pedreira em direcao a bacaetava floresta estacional semidecidual proximo a riacho ( 15 ) | estrada para a pedreira em direcao a bacaetava caminho para aramar ( 1 ) | estrada para a pedreira em direcao a bacaetava floresta estacional semidecidual ( 1 ) | estrada para a pedreira em direcao a bocaetava ( 1 ),,brazil_sao paulo_ipero_estrada para a pedreira,,-23.4,-47.6676285
43685,gbif,53,,,,,Brazil,São Paulo,Itirapina,estrada itirapina - sao pedro ( 16 ) | estrada itirapina - sao pedro cerrado ( 13 ) | estrada itirapina - brotas morros testemunhos de arenito ( 7 ) | estrada itirapina - brotas proximo ao banco de areia ( 4 ) | estrada itirapina - sao pedro  ( 2 ) | estrada de itirapina km 92 ( 1 ),,brazil_sao paulo_itirapina_estrada itirapina,,-22.2766712,-47.8186712
43666,gbif_splink,53,,,,,Brazil,São Paulo,Pariquera-Açu ( 15 ) | Santo André ( 9 ) | Mogi das Cruzes ( 8 ) | Cunha ( 4 ) | Rincão ( 2 ),15 km nw de moji das cruzes ca 05 km sw da estrada ( 11 ) | 1/2 km west of campo grande rr station on santos-jundiai railroad line several km west of village of paranapiacaba ( 7 ) | 13km se of center of city of pariquera-acu on road to iguape ( 3 ) | 15 a frente da fazenda do cume sentido monjolo/cachoeira do pimenta municipio de cunha ( 3 ) | 1/2km west of campo grande rr station on santos-jundiai railroad line severak km west of village of paranapiacaba ( 2 ) | 13 km se of center of city of pariquera-acu on road to iguape ( 2 ),,brazil_sao paulo_1,,-24.22283112,-47.06223018
43678,gbif,53,,,,,Brazil,São Paulo,Pariquera-Açu ( 52 ) | Campinas ( 1 ),estacao experimental do instituto agronomico de campinas beira da rodovia regis bittencourt ( 25 ) | estacao experimental do instituto agronomico de campinas beira da rodovia regis bittencourt area com fragmentos de mata atlantica secundaria ( 12 ) | estacao experimental do instituto agronomico de campinas beira da rodovia regis bittencourt area com fragmento de mata atlantica secundaria ( 6 ) | estacao experimental do instituto agronomico de campinas beira da rodovia regis bittencourt area com fragmento de mata atlantica secundaria 24° 37'225's; 47° 53'159'w ( 2 ) | estacao experimental do instituto agronomico de campinas ao lado da sede beira da rodovia regis bittencourt ( 1 ) | estacao experimental do instituto agronomico de campinas beira da rodovia regis bittencourt area com fragmentos de mata atlantica secundaria beira de mata ( 1 ),,brazil_sao paulo_estacao experimental instituto agronomico campinas,,-24.622717,-47.8876051
43686,splink,53,,,,,Brazil,São Paulo,Peruíbe,restinga alta ( 52 ) | restinga alta 45m ( 1 ),,brazil_sao paulo_peruibe_restinga alta,,,
43679,gbif_splink,53,,,,,Brazil,São Paulo,Salesópolis,estrada intermediaria parque estadual da serra do mar km 45 ( 12 ) | estrada intermediaria parque estadual da serra do mar km 45 vegetacao campo de altitude borda de mata ( 10 ) | estrada intermediaria parque estadual da serra do mar km 45 1060-1130 msm floresta ombrofila densa de altitude com diferentes graus de degradacao interior de mata ( 8 ) | estrada intermediaria parque estadual da serra do mar km 45 floresta ombrofila densa de altitude com diferentes graus de degradacao interior de mata ( 5 ) | estrada intermediaria parque estadual d ( 4 ) | estrada intermediaria parque estadual da serra do mar km45 ( 2 ),,brazil_sao paulo_estrada intermediaria,,,
43687,gbif_reflora_splink,53,,,,,Brazil,São Paulo,São José dos Campos,area disjuntiva de cerrado de vareas centenas de km2 rodeada antigamente por mata parte superior da encosta leste do vale do corrego da ressaca 6 - 6 1/2 km ao sw (ao longo da rodovia pres dutra) da saida para sao jose dos campos 100-500 m ao l ( 3 ) | municipio de sao jose dos campos: uma area disjuntiva de cerrado de varias centenas de km² rodeada antigamente por mata parte superior da encosta leste do vale do corrego da ressaca 6-6 1/2 km ao sw(ao longo da rodovia pres dutra)da saida para sao jose dos ( 3 ) | brasil estado de sao paulo municipio de sao jose dos campos do vale do corrego da ressaca 6-6 1/2 km ao sw (ao longo da rodovia pres dutra) da saida para sao jose dos campos ( 2 ) | municipio de sao jose dos campos parte superior da encosta leste do vale do corrego da ressaca 6-6½ km ao sw (ao longo da rodovia pres dutra) da saida para sao jose dos campos ( 2 ) | municipio de sao jose dos campos: uma area disjuntiva de cerrado de varias centenas de km² rodeada antigamente por mata parte superior da encosta leste do vale do corrego da ressaca 6-6 1/2 km ao sw(ao longo da rodovia pres dutra) da saida para sao jose dos ( 2 ) | municipio de sao jose dos campos: uma area disjuntiva de cerrado de varias centenas de km² rodeada antigamente por mata parte superior da encosta leste do vale do corrego da ressaca 6-6½ km ao sw (ao longo da rodovia pres dutra) da saida para sao jose dos ( 2 ),,brazil_sao paulo_sao jose campos_ao longo rodovia pres,,-23.17,-45.88000025
43688,gbif_splink,53,,,,,Brazil,São Paulo,,carlos botelho state park riberao branco km 55 ca 23 km s of park headquarters transect 1,,"brazil_sao paulo_transect 1_carlos botelho state park, circa 23 km s of park headquarters",,,
43665,reflora,53,,,,,Brazil,,len is ( 51 ),serra da chapadinha ( 32 ) | serra da chapadinha chapadinha ( 5 ) | serra da chapadinha ao longo do corrego cercado na margem do rio ( 4 ) | serra da chapadinha ao longo do corrego chapadinha ( 2 ) | serra da chapadinha pr ximo ao rio mucugezinho ( 2 ) | mun len is serra da chapadinha mata de grot o floresta mida ( 1 ),,brazil_NA_NA_serra chapadinha,,,
43690,gbif,52,,,,,Brazil,São Paulo,Angatuba,fazenda boa vista ( 23 ) | faz boa vista 3-4 km e da estacao eng° hermilo ( 3 ) | angatuba fazenda boa vista ( 2 ) | faz boa vista 4/5 km se da estacao eng hermilo em linha reta ( 2 ) | faz boa vista; 4-5km se da estacao engº hermilo ( 2 ) | fazenda boa vista 3-4 km e da estacao eng hermilo ( 2 ),,brazil_sao paulo_angatuba_fazenda boa vista,,-23.49064292,-48.41003815
43691,gbif_splink,52,,,,,Brazil,São Paulo,Anhembi,fazenda santa rita (agropave) mata mesofila semidecidua ( 21 ) | fazenda santa rita (agropave) ( 17 ) | fazenda santa rita ( 4 ) | anhembi fazenda santa rita (agropave) ( 2 ) | fazenda santa rita agropave ( 2 ) | fazenda santa rita agropave; mata mesofila semidecidua; borda da mata ( 2 ),,brazil_sao paulo_anhembi_fazenda santa rita,,-22.74498813,-48.07029473
43693,gbif_splink,52,,,,,Brazil,São Paulo,Campos do Jordão,pecj sao jose dos alpes ( 18 ) | pecj ( 13 ) | pecj trilha da cachoeira area de fitossociologia ( 3 ) | pecj trilha da cachoeira area de fitossociologia (sad69 zona 23k) ( 3 ) | pec j trilha da cachoeira ( 2 ) | pecj - efe 3 ( 2 ),,brazil_sao paulo_campos jordao_parque estadualc,,-22.71896814,-45.54827364
43694,gbif_reflora_splink,52,,,,,Brazil,São Paulo,Corumbataí,cerrado ( 51 ) | cerrado proximo a trilha principal a cerca de 25 km da porteirana area mas rala ( 1 ),,brazil_sao paulo_corumbatai_cerrado,,-22.22060591,-47.62060591
43695,gbif_reflora_splink,52,,,,,Brazil,São Paulo,Corumbataí,mata da unesp cerradao ( 24 ) | mata da unesp ( 23 ) | mata da unesp borda ( 2 ) | mata da unesp cerradao; borda ( 2 ) | mata de unesp cerradao ( 1 ),,brazil_sao paulo_corumbatai_mata unesp,,-22.23551633,-47.67216447
43696,gbif,52,,,,,Brazil,São Paulo,Cosmorama,fazenda borges ( 29 ) | faz borges ( 23 ),,brazil_sao paulo_cosmorama_fazenda borges,,-20.46995,-49.7731847
43697,gbif_splink,52,,,,,Brazil,São Paulo,Cunha,estrada real entre cunha e o bairro do monjollo,,brazil_sao paulo_cunha_estrada real entre cunha e o bairro monjollo,,-23.09348427,-44.91677727
43698,gbif_splink,52,,,,,Brazil,São Paulo,Embu das Artes,sitio campela ( 51 ) | sitio campela sobre tronco vivo e torto na matinha residual ( 1 ),,brazil_sao paulo_embu_sitio campela,,-23.639722,-46.84
43699,gbif_splink,52,,,,,Brazil,São Paulo,Itanhaém,jardim anchieta proximo ao rio preto ( 30 ) | jardim anchieta floresta de restinga ( 20 ) | jardim anchieta mata ao fim da rua itapetininga mata de restinga ( 2 ),,brazil_sao paulo_itanhaem_jardim anchieta,,-24.18402819,-46.79364594
43700,gbif,52,,,,,Brazil,São Paulo,Itapetininga,fazenda santa luzia do campo largo sse da cidade de itapetininga ( 17 ) | fazenda santa luzia do campo largo ( 15 ) | fazenda santa luzia do campo largo; se da cid de itapetininga na divisa co o mun de sarapui ( 2 ) | fazenda santa luzia do campo largo; ssw da cidade de itapetininga; plantacoes de arroz inundada ( 2 ) | municipio de itapetininga: fazenda santa luzia do campo largo sse of city of itapetininga ( 2 ) | faz santa luzia do campo largo sse da cid itapetininga  ( 1 ),,brazil_sao paulo_itapetininga_fazenda santa luzia campo largo,,-23.5922982,-48.05021293
43701,gbif,52,,,,,Brazil,São Paulo,Itapetininga,municipio de itapetininga: faz sta luzia do campo sse da cid de itapetininga ( 6 ) | faz sta luzia do campo sse da cid de itapetininga ( 5 ) | faz sta luzia campo largo sse da cid de itapetininga ( 4 ) | faz sta luzia do campo largo sse da cid de itapetininga ( 4 ) | faz sta luzia do campo largo sse da cid itapetininga ( 4 ) | fazenda sta luzia do campo largo sse da cid de itapetininga ( 3 ),,brazil_sao paulo_itapetininga_fazenda sta,,-23.5936056,-48.05013557
43702,gbif_splink,52,,,,,Brazil,São Paulo,Itararé,estrada itarare-bonsucesso fazenda santa maria do espinho ( 36 ) | estrada itarare-bonsucesso fazenda santa maria do espinho campo natural com banhado e mata ciliar adjacentes ( 7 ) | estrada itarare- bonsucesso fazenda santa maria do espinho ( 2 ) | brasil sao paulo mun itarareestrada itarare-bonsucessofazenda santa maria do espinho ( 1 ) | estrada de itarare- bonsucesso fazenda santa maria do espinho beira da mata ( 1 ) | estrada itarare -bonsucesso fazenda santa maria do espinho ( 1 ),,"brazil_sao paulo_itarare_estrada itarare bonsucesso, fazenda santa maria espinho",,-24.23084801,-49.27896757
43703,gbif_splink,52,,,,,Brazil,São Paulo,Itirapina,reserva experimental de itirapina (charco coberto por sphagnum) ( 51 ) | reserva experimental de itirapina ( 1 ),,brazil_sao paulo_itirapina_reserva experimental itirapina,,,
