"source","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer"
"ibge","brazil_NA_porto grande","brazil_amapa_porto grande",0.587808743,-51.67354619,"county"
"ibge","brazil_NA_pracuuba","brazil_amapa_pracuuba",1.728475183,-50.60187253,"county"
"ibge","brazil_NA_tartarugalzinho","brazil_amapa_tartarugalzinho",1.504322,-51.01836,"county"
"ibge","brazil_NA_vitoria jari","brazil_amapa_vitoria jari",-0.997837686,-52.06110439,"county"
"ibge","brazil_NA_abreulandia","brazil_tocantins_abreulandia",-9.48041506,-49.30978877,"county"
"ibge","brazil_NA_aguiarnopolis","brazil_tocantins_aguiarnopolis",-6.487791135,-47.51326357,"county"
"ibge","brazil_NA_alianca tocantins","brazil_tocantins_alianca tocantins",-11.33226652,-48.90824805,"county"
"ibge","brazil_NA_almas","brazil_tocantins_almas",-11.42946037,-47.20934113,"county"
"ibge","brazil_NA_ananas","brazil_tocantins_ananas",-6.233357873,-48.18579978,"county"
"ibge","brazil_NA_angico","brazil_tocantins_angico",-6.436168805,-47.91157842,"county"
"ibge","brazil_NA_aparecida rio negro","brazil_tocantins_aparecida rio negro",-9.987971464,-48.00074371,"county"
"ibge","brazil_NA_aragominas","brazil_tocantins_aragominas",-6.945797334,-48.6330865,"county"
"ibge","brazil_NA_araguacema","brazil_tocantins_araguacema",-8.939294462,-49.50464363,"county"
"ibge","brazil_NA_araguacu","brazil_tocantins_araguacu",-12.8410452,-49.69624459,"county"
"ibge","brazil_NA_araguaina","brazil_tocantins_araguaina",-7.331701826,-48.58788834,"county"
"ibge","brazil_NA_araguatins","brazil_tocantins_araguatins",-5.665365424,-48.10579044,"county"
"ibge","brazil_NA_arapoema","brazil_tocantins_arapoema",-7.723283127,-48.99986584,"county"
"ibge","brazil_NA_arraias","brazil_tocantins_arraias",-12.81870688,-47.04787104,"county"
"ibge","brazil_NA_augustinopolis","brazil_tocantins_augustinopolis",-5.493298048,-47.92661796,"county"
"ibge","brazil_NA_aurora tocantins","brazil_tocantins_aurora tocantins",-12.64261267,-46.41938027,"county"
"ibge","brazil_NA_axixa tocantins","brazil_tocantins_axixa tocantins",-5.645531093,-47.76617838,"county"
"ibge","brazil_NA_babaculandia","brazil_tocantins_babaculandia",-7.175077838,-47.85591504,"county"
"ibge","brazil_NA_bandeirantes tocantins","brazil_tocantins_bandeirantes tocantins",-7.90653285,-48.66951138,"county"
"ibge","brazil_NA_barra ouro","brazil_tocantins_barra ouro",-7.717188256,-47.57864994,"county"
"ibge","brazil_NA_barrolandia","brazil_tocantins_barrolandia",-9.869158978,-48.79156993,"county"
"ibge","brazil_NA_bernardo sayao","brazil_tocantins_bernardo sayao",-7.983252553,-48.9688581,"county"
"ibge","brazil_NA_brasilandia tocantins","brazil_tocantins_brasilandia tocantins",-8.290538737,-48.44289993,"county"
"ibge","brazil_NA_brejinho nazare","brazil_tocantins_brejinho nazare",-11.02961568,-48.62511099,"county"
"ibge","brazil_NA_buriti tocantins","brazil_tocantins_buriti tocantins",-5.33780596,-48.13790461,"county"
"ibge","brazil_NA_campos lindos","brazil_tocantins_campos lindos",-8.203541751,-46.80444455,"county"
"ibge","brazil_NA_cariri tocantins","brazil_tocantins_cariri tocantins",-11.93395376,-49.20319175,"county"
"ibge","brazil_NA_carmolandia","brazil_tocantins_carmolandia",-7.04559321,-48.37484191,"county"
"ibge","brazil_NA_carrasco bonito","brazil_tocantins_carrasco bonito",-5.319551953,-48.01198712,"county"
"ibge","brazil_NA_caseara","brazil_tocantins_caseara",-9.400467532,-49.84808351,"county"
"ibge","brazil_NA_chapada areia","brazil_tocantins_chapada areia",-10.16560864,-49.19640251,"county"
"ibge","brazil_NA_chapada natividade","brazil_tocantins_chapada natividade",-11.54306655,-47.84360136,"county"
"ibge","brazil_NA_colinas tocantins","brazil_tocantins_colinas tocantins",-8.076423256,-48.52972618,"county"
"ibge","brazil_NA_combinado","brazil_tocantins_combinado",-12.84680878,-46.50352593,"county"
"ibge","brazil_NA_conceicao tocantins","brazil_tocantins_conceicao tocantins",-12.16939414,-47.30330932,"county"
"ibge","brazil_NA_couto magalhaes","brazil_tocantins_couto magalhaes",-8.436834766,-49.16234643,"county"
"ibge","brazil_NA_cristalandia","brazil_tocantins_cristalandia",-10.63707554,-49.31317133,"county"
"ibge","brazil_NA_crixas tocantins","brazil_tocantins_crixas tocantins",-11.17264296,-49.07357187,"county"
"ibge","brazil_NA_darcinopolis","brazil_tocantins_darcinopolis",-6.771020724,-47.75083676,"county"
"ibge","brazil_NA_dianopolis","brazil_tocantins_dianopolis",-11.70019372,-46.80913354,"county"
"ibge","brazil_NA_divinopolis tocantins","brazil_tocantins_divinopolis tocantins",-9.271297966,-49.06648475,"county"
"ibge","brazil_NA_dois irmaos tocantins","brazil_tocantins_dois irmaos tocantins",-9.271297966,-49.06648475,"county"
"ibge","brazil_NA_duere","brazil_tocantins_duere",-11.42846574,-49.39089162,"county"
"ibge","brazil_NA_figueiropolis","brazil_tocantins_figueiropolis",-12.26414921,-49.28320292,"county"
"ibge","brazil_NA_formoso araguaia","brazil_tocantins_formoso araguaia",-11.9590049,-50.09805451,"county"
"ibge","brazil_NA_tabocao","brazil_tocantins_fortaleza tabocao",-9.072728002,-48.54579392,"county"
"ibge","brazil_NA_goianorte","brazil_tocantins_goianorte",-8.873715967,-49.00996475,"county"
"ibge","brazil_NA_goiatins","brazil_tocantins_goiatins",-8.093603284,-47.48110748,"county"
"ibge","brazil_NA_guarai","brazil_tocantins_guarai",-8.738874192,-48.44149753,"county"
"ibge","brazil_NA_gurupi","brazil_tocantins_gurupi",-11.65217579,-48.88683914,"county"
"ibge","brazil_NA_itacaja","brazil_tocantins_itacaja",-8.571325452,-47.66885652,"county"
"ibge","brazil_NA_itaguatins","brazil_tocantins_itaguatins",-5.803628599,-47.59630764,"county"
"ibge","brazil_NA_itapiratins","brazil_tocantins_itapiratins",-8.31681603,-48.03297083,"county"
"ibge","brazil_NA_itapora tocantins","brazil_tocantins_itapora tocantins",-8.45738106,-48.75726611,"county"
"ibge","brazil_NA_jau tocantins","brazil_tocantins_jau tocantins",-12.74840521,-48.6458998,"county"
"ibge","brazil_NA_juarina","brazil_tocantins_juarina",-8.140222338,-49.11058162,"county"
"ibge","brazil_NA_lagoa confusao","brazil_tocantins_lagoa confusao",-11.03617317,-50.1604761,"county"
"ibge","brazil_NA_lagoa tocantins","brazil_tocantins_lagoa tocantins",-10.3419612,-47.48146656,"county"
"ibge","brazil_NA_lavandeira","brazil_tocantins_lavandeira",-12.82057125,-46.39460256,"county"
"ibge","brazil_NA_lizarda","brazil_tocantins_lizarda",-9.525416263,-46.93880183,"county"
"ibge","brazil_NA_luzinopolis","brazil_tocantins_luzinopolis",-6.206231666,-47.83039581,"county"
"ibge","brazil_NA_marianopolis tocantins","brazil_tocantins_marianopolis tocantins",-9.787711635,-49.6998057,"county"
"ibge","brazil_NA_mateiros","brazil_tocantins_mateiros",-10.57724882,-46.50677778,"county"
"ibge","brazil_NA_maurilandia tocantins","brazil_tocantins_maurilandia tocantins",-6.024141322,-47.58971782,"county"
"ibge","brazil_NA_miracema tocantins","brazil_tocantins_miracema tocantins",-9.754156013,-48.55121121,"county"
"ibge","brazil_NA_miranorte","brazil_tocantins_miranorte",-9.417536422,-48.68303085,"county"
"ibge","brazil_NA_monte carmo","brazil_tocantins_monte carmo",-11.13218773,-48.00779294,"county"
"ibge","brazil_NA_monte santo tocantins","brazil_tocantins_monte santo tocantins",-10.00049828,-49.06708601,"county"
"ibge","brazil_NA_palmeiras tocantins","brazil_tocantins_palmeiras tocantins",-6.599771988,-47.6425509,"county"
"ibge","brazil_NA_muricilandia","brazil_tocantins_muricilandia",-7.003797055,-48.78702657,"county"
"ibge","brazil_NA_nova rosalandia","brazil_tocantins_nova rosalandia",-10.55780724,-48.97390061,"county"
"ibge","brazil_NA_novo acordo","brazil_tocantins_novo acordo",-10.15582059,-47.38288636,"county"
"ibge","brazil_NA_novo alegre","brazil_tocantins_novo alegre",-12.91409472,-46.5598961,"county"
"ibge","brazil_NA_novo jardim","brazil_tocantins_novo jardim",-11.77119574,-46.55007187,"county"
"ibge","brazil_NA_oliveira fatima","brazil_tocantins_oliveira fatima",-10.67417923,-48.87683023,"county"
"ibge","brazil_NA_palmeirante","brazil_tocantins_palmeirante",-7.889798598,-48.14020557,"county"
"ibge","brazil_NA_palmeiropolis","brazil_tocantins_palmeiropolis",-13.01975532,-48.34878873,"county"
"ibge","brazil_NA_paraiso tocantins","brazil_tocantins_paraiso tocantins",-10.22537475,-48.82978855,"county"
"ibge","brazil_NA_pedro afonso","brazil_tocantins_pedro afonso",-9.22734859,-48.03405912,"county"
"ibge","brazil_NA_peixe","brazil_tocantins_peixe",-11.99678445,-48.55515337,"county"
"ibge","brazil_NA_pequizeiro","brazil_tocantins_pequizeiro",-8.379529967,-48.91698882,"county"
"ibge","brazil_NA_colmeia","brazil_tocantins_colmeia",-8.837107622,-48.76467062,"county"
"ibge","brazil_NA_pindorama tocantins","brazil_tocantins_pindorama tocantins",-11.1601803,-47.55928027,"county"
"ibge","brazil_NA_piraque","brazil_tocantins_piraque",-6.822368606,-48.28883967,"county"
"ibge","brazil_NA_pium","brazil_tocantins_pium",-10.21034902,-49.8727364,"county"
"ibge","brazil_NA_ponte alta bom jesus","brazil_tocantins_ponte alta bom jesus",-12.05220345,-46.57903333,"county"
"ibge","brazil_NA_ponte alta tocantins","brazil_tocantins_ponte alta tocantins",-10.75189149,-47.32776452,"county"
"ibge","brazil_NA_porto alegre tocantins","brazil_tocantins_porto alegre tocantins",-11.5113182,-47.04652045,"county"
"ibge","brazil_NA_porto nacional","brazil_tocantins_porto nacional",-10.54431692,-48.49654221,"county"
"ibge","brazil_NA_praia norte","brazil_tocantins_praia norte",-5.472551542,-47.78338599,"county"
"ibge","brazil_NA_pugmil","brazil_tocantins_pugmil",-10.42256808,-48.88322206,"county"
"ibge","brazil_NA_recursolandia","brazil_tocantins_recursolandia",-8.697214893,-47.11293306,"county"
"ibge","brazil_NA_rio conceicao","brazil_tocantins_rio conceicao",-11.34382475,-46.74926208,"county"
"ibge","brazil_NA_rio bois","brazil_tocantins_rio bois",-9.235872712,-48.45185954,"county"
"ibge","brazil_NA_rio sono","brazil_tocantins_rio sono",-9.648138088,-47.49620632,"county"
"ibge","brazil_NA_sampaio","brazil_tocantins_sampaio",-5.340025447,-47.92131421,"county"
"ibge","brazil_NA_sandolandia","brazil_tocantins_sandolandia",-12.40189371,-49.87611712,"county"
"ibge","brazil_NA_santa fe araguaia","brazil_tocantins_santa fe araguaia",-7.093929209,-48.97367876,"county"
"ibge","brazil_NA_santa maria tocantins","brazil_tocantins_santa maria tocantins",-8.824462967,-47.84857461,"county"
"ibge","brazil_NA_santa rita tocantins","brazil_tocantins_santa rita tocantins",-10.97107471,-49.29556371,"county"
"ibge","brazil_NA_santa rosa tocantins","brazil_tocantins_santa rosa tocantins",-11.39847922,-48.10810669,"county"
"ibge","brazil_NA_santa tereza tocantins","brazil_tocantins_santa tereza tocantins",-10.29918149,-47.74184608,"county"
"ibge","brazil_NA_santa terezinha tocantins","brazil_tocantins_santa terezinha tocantins",-6.472267614,-47.75036343,"county"
"ibge","brazil_NA_sao bento tocantins","brazil_tocantins_sao bento tocantins",-5.974781376,-47.93943527,"county"
"ibge","brazil_NA_sao felix tocantins","brazil_tocantins_sao felix tocantins",-10.06905013,-46.67833566,"county"
"ibge","brazil_NA_sao miguel tocantins","brazil_tocantins_sao miguel tocantins",-5.542545547,-47.59541639,"county"
"ibge","brazil_NA_sao salvador tocantins","brazil_tocantins_sao salvador tocantins",-12.57825658,-48.36524195,"county"
"ibge","brazil_NA_sao sebastiao tocantins","brazil_tocantins_sao sebastiao tocantins",-5.240584292,-48.33179541,"county"
"ibge","brazil_NA_sao valerio","brazil_tocantins_sao valerio",-11.80420193,-48.17055308,"county"
"ibge","brazil_NA_silvanopolis","brazil_tocantins_silvanopolis",-11.11343,-48.22341,"county"
"ibge","brazil_NA_sitio novo tocantins","brazil_tocantins_sitio novo tocantins",-5.630021881,-47.68636844,"county"
"ibge","brazil_NA_sucupira","brazil_tocantins_sucupira",-12.11346778,-48.83513966,"county"
"ibge","brazil_NA_taguatinga","brazil_tocantins_taguatinga",-12.3870621,-46.55586572,"county"
"ibge","brazil_NA_taipas tocantins","brazil_tocantins_taipas tocantins",-12.14021673,-46.99437335,"county"
"ibge","brazil_NA_talisma","brazil_tocantins_talisma",-12.68298436,-49.04827686,"county"
"ibge","brazil_NA_tocantinia","brazil_tocantins_tocantinia",-9.602814189,-48.14028967,"county"
"ibge","brazil_NA_tocantinopolis","brazil_tocantins_tocantinopolis",-6.257060021,-47.53766713,"county"
"ibge","brazil_NA_tupirama","brazil_tocantins_tupirama",-8.786692506,-48.39803727,"county"
"ibge","brazil_NA_tupiratins","brazil_tocantins_tupiratins",-8.356611722,-48.21106494,"county"
"ibge","brazil_NA_wanderlandia","brazil_tocantins_wanderlandia",-6.911286279,-48.00166705,"county"
"ibge","brazil_NA_xambioa","brazil_tocantins_xambioa",-6.550939979,-48.36657832,"county"
"ibge","brazil_NA_acailandia","brazil_maranhao_acailandia",-4.78584459,-47.33242336,"county"
"ibge","brazil_NA_afonso cunha","brazil_maranhao_afonso cunha",-4.21480747,-43.29735351,"county"
"ibge","brazil_NA_agua doce maranhao","brazil_maranhao_agua doce maranhao",-2.956943851,-42.17001949,"county"
"ibge","brazil_NA_alcantara","brazil_maranhao_alcantara",-2.40551012,-44.52931691,"county"
"ibge","brazil_NA_aldeias altas","brazil_maranhao_aldeias altas",-4.502750332,-43.38349888,"county"
"ibge","brazil_NA_altamira maranhao","brazil_maranhao_altamira maranhao",-4.117754408,-45.50333622,"county"
"ibge","brazil_NA_alto alegre maranhao","brazil_maranhao_alto alegre maranhao",-4.209332452,-44.39354527,"county"
"ibge","brazil_NA_alto alegre pindare","brazil_maranhao_alto alegre pindare",-3.880521675,-46.00772367,"county"
"ibge","brazil_NA_alto parnaiba","brazil_maranhao_alto parnaiba",-9.508295204,-46.21303791,"county"
"ibge","brazil_NA_amapa maranhao","brazil_maranhao_amapa maranhao",-1.673074839,-45.94804437,"county"
"ibge","brazil_NA_amarante maranhao","brazil_maranhao_amarante maranhao",-5.285455692,-46.57307486,"county"
"ibge","brazil_NA_anajatuba","brazil_maranhao_anajatuba",-3.259381718,-44.58012395,"county"
"ibge","brazil_NA_anapurus","brazil_maranhao_anapurus",-3.669531,-43.117837,"county"
"ibge","brazil_NA_apicum acu","brazil_maranhao_apicum acu",-1.546477458,-45.08532395,"county"
"ibge","brazil_NA_araioses","brazil_maranhao_araioses",-2.994157054,-42.01165546,"county"
"ibge","brazil_NA_arame","brazil_maranhao_arame",-5.060098117,-45.95425422,"county"
"ibge","brazil_NA_arari","brazil_maranhao_arari",-3.533286794,-44.7273744,"county"
"ibge","brazil_NA_axixa","brazil_maranhao_axixa",-2.847169932,-44.09877247,"county"
"ibge","brazil_NA_bacabal","brazil_maranhao_bacabal",-4.17065321,-44.75748872,"county"
"ibge","brazil_NA_bacabeira","brazil_maranhao_bacabeira",-2.932982328,-44.36739564,"county"
"ibge","brazil_NA_bacuri","brazil_maranhao_bacuri",-1.689494982,-45.14351726,"county"
"ibge","brazil_NA_bacurituba","brazil_maranhao_bacurituba",-2.69080847,-44.63227101,"county"
"ibge","brazil_NA_balsas","brazil_maranhao_balsas",-8.237881711,-46.34284759,"county"
"ibge","brazil_NA_barao grajau","brazil_maranhao_barao grajau",-6.58905235,-43.19149624,"county"
"ibge","brazil_NA_barra corda","brazil_maranhao_barra corda",-5.652980815,-45.25401976,"county"
"ibge","brazil_NA_barreirinhas","brazil_maranhao_barreirinhas",-2.84873236,-42.91842314,"county"
"ibge","brazil_NA_belagua","brazil_maranhao_belagua",-3.087825333,-43.45673164,"county"
"ibge","brazil_NA_bela vista maranhao","brazil_maranhao_bela vista maranhao",-3.779654212,-45.30717005,"county"
"ibge","brazil_NA_benedito leite","brazil_maranhao_benedito leite",-7.120114098,-44.56798693,"county"
"ibge","brazil_NA_bequimao","brazil_maranhao_bequimao",-2.426584904,-44.78889217,"county"
"ibge","brazil_NA_bernardo mearim","brazil_maranhao_bernardo mearim",-4.675788418,-44.69032504,"county"
"ibge","brazil_NA_boa vista gurupi","brazil_maranhao_boa vista gurupi",-1.762342652,-46.17826235,"county"
"ibge","brazil_NA_bom jesus selvas","brazil_maranhao_bom jesus selvas",-4.600579168,-46.68865138,"county"
"ibge","brazil_NA_bom lugar","brazil_maranhao_bom lugar",-4.346647384,-45.02098321,"county"
"ibge","brazil_NA_brejo","brazil_maranhao_brejo",-3.686999179,-42.8283739,"county"
"ibge","brazil_NA_brejo areia","brazil_maranhao_brejo areia",-4.376753718,-45.52521749,"county"
"ibge","brazil_NA_buriti","brazil_maranhao_buriti",-3.900402847,-43.0017758,"county"
"ibge","brazil_NA_buriti bravo","brazil_maranhao_buriti bravo",-5.789185066,-43.83055167,"county"
"ibge","brazil_NA_buriticupu","brazil_maranhao_buriticupu",-4.493495795,-46.34242257,"county"
"ibge","brazil_NA_buritirana","brazil_maranhao_buritirana",-5.518154226,-47.06143605,"county"
"ibge","brazil_NA_cachoeira grande","brazil_maranhao_cachoeira grande",-3.120065958,-43.93126506,"county"
"ibge","brazil_NA_cajapio","brazil_maranhao_cajapio",-2.863839026,-44.57324669,"county"
"ibge","brazil_NA_cajari","brazil_maranhao_cajari",-3.382656801,-45.03030694,"county"
"ibge","brazil_NA_campestre maranhao","brazil_maranhao_campestre maranhao",-6.176238854,-47.26364002,"county"
"ibge","brazil_NA_candido mendes","brazil_maranhao_candido mendes",-1.627188572,-45.67912598,"county"
"ibge","brazil_NA_cantanhede","brazil_maranhao_cantanhede",-3.618797974,-44.26226894,"county"
"ibge","brazil_NA_capinzal norte","brazil_maranhao_capinzal norte",-4.673610669,-44.30523058,"county"
"ibge","brazil_NA_carolina","brazil_maranhao_carolina",-7.373220873,-47.20256408,"county"
"ibge","brazil_NA_carutapera","brazil_maranhao_carutapera",-1.348085473,-46.03133532,"county"
"ibge","brazil_NA_caxias","brazil_maranhao_caxias",-4.867715123,-43.29655447,"county"
"ibge","brazil_NA_central maranhao","brazil_maranhao_central maranhao",-2.261322905,-44.86974457,"county"
"ibge","brazil_NA_centro guilherme","brazil_maranhao_centro guilherme",-2.367512764,-46.12807449,"county"
"ibge","brazil_NA_centro novo maranhao","brazil_maranhao_centro novo maranhao",-3.083476183,-46.53765238,"county"
"ibge","brazil_NA_chapadinha","brazil_maranhao_chapadinha",-3.729953,-43.326952,"county"
"ibge","brazil_NA_cidelandia","brazil_maranhao_cidelandia",-5.057280447,-47.82982413,"county"
"ibge","brazil_NA_codo","brazil_maranhao_codo",-4.607221664,-43.88617452,"county"
"ibge","brazil_NA_coelho neto","brazil_maranhao_coelho neto",-4.248230031,-43.11182432,"county"
"ibge","brazil_NA_conceicao lago acu","brazil_maranhao_conceicao lago acu",-3.814794312,-44.8478442,"county"
"ibge","brazil_NA_coroata","brazil_maranhao_coroata",-4.102610383,-44.1451052,"county"
"ibge","brazil_NA_cururupu","brazil_maranhao_cururupu",-1.777317805,-44.78854943,"county"
"ibge","brazil_NA_dom pedro","brazil_maranhao_dom pedro",-5.02331336,-44.39537942,"county"
"ibge","brazil_NA_duque bacelar","brazil_maranhao_duque bacelar",-4.099428398,-43.00986872,"county"
"ibge","brazil_NA_esperantinopolis","brazil_maranhao_esperantinopolis",-4.896160929,-44.89090316,"county"
